fips,slope.unavailable.best.cv,water.unavailable.best.cv,wetlands.unavailable.best.cv
05143,38.983708652922,1.17423932243838,0.394452698197302
05145,10.9311229686358,2.64190386933039,8.88837681869706
06041,42.4005859532429,36.9266569909297,2.61068669619739
06075,51.3120534594102,5.8192649139789,2.40707732930848
06081,51.3120534594102,5.8192649139789,2.40707732930848
08001,29.2191457613248,0.903447163627141,2.17021237934217
08003,41.6883300448901,0.242758794155928,1.16443168802327
08005,29.2191457613248,0.903447163627141,2.17021237934217
08013,41.1145367749219,1.04284444126502,2.602913747362
08031,29.2191457613248,0.903447163627141,2.17021237934217
08035,29.2191457613248,0.903447163627141,2.17021237934217
08037,68.8210473360769,0.557326928703786,2.89094231176047
08039,29.2191457613248,0.903447163627141,2.17021237934217
08045,67.0302901651622,0.201126401920529,1.1430627226416
08049,29.2191457613248,0.903447163627141,2.17021237934217
08051,54.724017828488,0.3958926119123,0.876284767896962
08059,56.7461848262491,0.935529332647535,2.02334673301337
08069,25.7810928603509,0.913894857796255,2.5008029292602
08071,22.3909130131658,0.265716567027134,1.15825206987133
08075,0.131826908614756,1.37208842835503,5.30065201642116
08077,53.4309846789952,0.215084945154414,0.928884940832366
08081,45.2568767609876,0.257845168168129,1.32564487659802
08083,28.1698129497958,0.419959963824425,0.690944312342357
08085,55.7621646674821,0.370572463157621,1.07242743787444
08093,53.4586002446038,0.511796424665689,3.40010775733171
08097,65.9914959916002,0.349400602184232,1.50055648701451
08099,0.237115662908817,0.263199618652462,0.35040260229799
08101,22.3909130131658,0.265716567027134,1.15825206987133
08105,39.8176605811562,0.306836233203906,0.828533494024592
08107,51.7461778284902,0.470234129988616,2.48274070870651
08113,57.3111075956945,0.343105435942493,1.24755008623421
08119,25.5353158797022,0.322008014833142,1.42471464822633
08123,20.1615941739197,0.960581031192222,1.77128130492989
09001,9.42295296803165,42.0510235309741,3.77184722174896
09003,17.058987132319,14.5307257473622,8.07627449354021
09005,22.1156623969289,10.7013797806514,7.31906365384442
09007,17.058987132319,14.5307257473622,8.07627449354021
09009,12.4777513751057,23.0923121113352,6.2378858338489
09013,17.058987132319,14.5307257473622,8.07627449354021
10003,6.45538087128277,8.94938332406942,13.2756590914509
10005,0.023754356123877,24.9401831887718,27.1428177816994
11001,9.60751724086367,13.9813092522841,6.40988837828372
12001,0.0799114815309756,6.36669685110268,22.3214524458696
12005,0.423778892536295,13.4038525981771,33.4761654435062
12007,0.0799114815309756,6.36669685110268,22.3214524458696
12009,0.00735677417530699,27.1060876875084,39.0970604483431
12011,0.0109191851936021,14.4375022218127,60.2361305771707
12015,0.0135953763073693,28.016192523521,37.5878723582456
12017,0.206361790355047,18.7243677887682,30.1026978634962
12019,0.0344116927407129,9.69138200215846,31.790389411532
12021,0.00332996437221926,15.1853516888582,49.5106273388752
12027,0.0778122489226007,13.1191521326826,28.6335974132024
12029,0.000153368164265893,16.4061079693265,38.1759015158172
12031,0.0344116927407129,9.69138200215846,31.790389411532
12033,0.14044878176456,34.4031524817409,17.6641451781189
12035,0.0405622018922512,13.3196335604621,30.4627740049369
12037,0.00115995995636276,34.6890193349012,49.8298131910955
12041,0.0799114815309756,6.36669685110268,22.3214524458696
12043,0.00706294472579623,12.3487688530058,36.5046008855854
12045,0.00533245159940101,21.0210957958703,52.8601468785608
12049,0.0840699753929729,10.5304654734518,29.4963912589596
12053,0.158149444007271,14.4345808544398,27.1600688606698
12057,0.158149444007271,14.4345808544398,27.1600688606698
12061,0.00323401944377917,16.8757560799835,31.9722469100266
12069,0.0545853607831122,10.4617932861674,35.5908429105238
12071,0.0125954540623365,32.8802921039301,34.5440054056421
12073,0.432281297041557,5.7798587041013,30.1314599279496
12075,0.0799114815309756,6.36669685110268,22.3214524458696
12085,0.00583140043669171,15.6461590838053,28.1914091280981
12086,0.0109191851936021,14.4375022218127,60.2361305771707
12089,0.0344116927407129,9.69138200215846,31.790389411532
12093,0.00764684590693282,11.4257566408586,28.8658324543729
12095,0.0545853607831122,10.4617932861674,35.5908429105238
12097,0.0545853607831122,10.4617932861674,35.5908429105238
12099,0.0109191851936021,14.4375022218127,60.2361305771707
12101,0.158149444007271,14.4345808544398,27.1600688606698
12103,0.158149444007271,14.4345808544398,27.1600688606698
12109,0.0344116927407129,9.69138200215846,31.790389411532
12111,0.00502230315829759,19.5290183440777,28.1238025945041
12113,0.14044878176456,34.4031524817409,17.6641451781189
12117,0.0545853607831122,10.4617932861674,35.5908429105238
12119,0.11180072102085,8.47881596457203,25.71733281947
12127,0.0405622018922512,13.3196335604621,30.4627740049369
12129,0.0136012796509559,15.1318196203252,41.9319042363345
13001,0.0903033287591052,0.500899162839035,28.6055208801824
13005,0.0247559594281146,0.534105228100203,26.0810273088306
13011,12.2718417123186,3.23698964720476,2.76036039031202
13013,13.7146986682236,1.84141954255288,2.82035481226701
13015,13.7146986682236,1.84141954255288,2.82035481226701
13017,0.113042435640715,0.652244667457395,20.0923228216017
13019,0.0544175775080533,0.568460161418668,27.6666121643334
13021,4.1558836662692,2.12270025193358,15.5384391579291
13023,0.919142408656185,0.493876972735897,19.3329657874312
13027,0.0544175775080533,0.568460161418668,27.6666121643334
13029,0.0411384711323313,3.09063145410849,41.4082984207721
13035,13.7146986682236,1.84141954255288,2.82035481226701
13039,0.0193173416583793,10.5186194738085,37.5774981982307
13043,0.0379440312544466,0.73084589546601,28.0324910796267
13045,13.7146986682236,1.84141954255288,2.82035481226701
13047,33.2032619104168,1.94988064294888,0.927150211042297
13049,0.0331281116733075,11.209321478449,26.3637779474204
13051,0.0453574058312642,11.9639969645526,37.9138718299462
13055,29.6005937627965,2.23964412221244,1.0505951965544
13057,29.5566813621271,2.44302512121995,0.805347278702923
13059,12.2718417123186,3.23698964720476,2.76036039031202
13063,13.7146986682236,1.84141954255288,2.82035481226701
13067,13.7146986682236,1.84141954255288,2.82035481226701
13069,0.0354459133949398,0.549919937987587,28.6695232325719
13071,0.0917100032449673,0.687516556878838,20.3562273654587
13073,1.70349654294137,1.90473829384277,14.6286869064379
13075,0.0509047885808386,0.550958257807709,28.3928607663838
13077,13.7146986682236,1.84141954255288,2.82035481226701
13081,1.21005802927144,0.666840426325265,14.0348632112722
13083,33.2032619104168,1.94988064294888,0.927150211042297
13085,47.2186317999548,2.18629567175972,0.501711981448236
13087,0.817814758796822,1.42405197524456,20.7315126345215
13089,13.7146986682236,1.84141954255288,2.82035481226701
13091,1.5733087562473,0.907610353295516,16.9074388481134
13093,1.21005802927144,0.666840426325265,14.0348632112722
13095,1.65316925498482,1.0784189276577,12.8432084315879
13097,13.7146986682236,1.84141954255288,2.82035481226701
13099,2.35282777155265,1.5845413391626,11.2322838844342
13103,0.0453574058312642,11.9639969645526,37.9138718299462
13105,1.70349654294137,1.90473829384277,14.6286869064379
13107,0.0439968492578919,0.438273509746009,22.9088844452892
13109,0.0556179278185017,0.517536531236706,28.7352580891511
13111,69.2462205455928,1.03805346363758,0.140600085209721
13113,13.7146986682236,1.84141954255288,2.82035481226701
13115,25.3543925844428,2.07683716562088,1.18452324381782
13117,13.7146986682236,1.84141954255288,2.82035481226701
13121,13.7146986682236,1.84141954255288,2.82035481226701
13135,13.7146986682236,1.84141954255288,2.82035481226701
13139,29.2026863706866,2.32517781349786,1.79616825540256
13147,12.2718417123186,3.23698964720476,2.76036039031202
13149,13.7146986682236,1.84141954255288,2.82035481226701
13151,13.7146986682236,1.84141954255288,2.82035481226701
13153,3.29444379513864,1.15731411434326,10.6027431794392
13155,0.051771924205903,0.663679105184074,20.0157352407457
13157,21.4233712374831,2.86567062369693,2.22672194156298
13159,13.7146986682236,1.84141954255288,2.82035481226701
13161,0.0354459133949398,0.549919937987587,28.6695232325719
13163,1.70349654294137,1.90473829384277,14.6286869064379
13169,3.76908819450849,1.39623735696873,8.82159237413803
13171,13.7146986682236,1.84141954255288,2.82035481226701
13173,0.0509047885808386,0.550958257807709,28.3928607663838
13175,1.5733087562473,0.907610353295516,16.9074388481134
13177,1.65316925498482,1.0784189276577,12.8432084315879
13179,0.000135225041514088,0.141850365895806,34.6361327743467
13181,1.70349654294137,1.90473829384277,14.6286869064379
13183,0.051778250421327,8.45812051797967,35.7334663545641
13185,0.0624072649743338,0.606306718383583,27.3332150485157
13187,60.4565734593661,0.581294555684773,0.117591532916066
13189,1.70349654294137,1.90473829384277,14.6286869064379
13191,0.0255017032043177,11.3157083108631,39.3280496087421
13193,3.47853058250016,1.19915745803347,10.4323336958233
13195,12.2718417123186,3.23698964720476,2.76036039031202
13197,5.98846475590727,1.88793379355949,6.17329510353455
13199,13.7146986682236,1.84141954255288,2.82035481226701
13205,0.817814758796822,1.42405197524456,20.7315126345215
13207,3.76908819450849,1.39623735696873,8.82159237413803
13211,13.7146986682236,1.84141954255288,2.82035481226701
13213,35.1763257311765,1.84423502048606,0.728172369236674
13215,5.98846475590727,1.88793379355949,6.17329510353455
13217,13.7146986682236,1.84141954255288,2.82035481226701
13219,12.2718417123186,3.23698964720476,2.76036039031202
13221,12.2718417123186,3.23698964720476,2.76036039031202
13225,0.919142408656185,0.493876972735897,19.3329657874312
13227,52.3788601275207,0.338644878069519,0.363053697203101
13229,0.030539822454462,0.337267784611075,33.5499955435018
13233,21.0703496636471,1.95957562213259,1.40887891817607
13235,0.319473676005176,0.532794414844755,19.6728909525162
13237,3.76908819450849,1.39623735696873,8.82159237413803
13239,4.0472782304773,1.28264301362984,8.27529844304046
13241,78.5114440263552,0.880262548573499,0.145994545897902
13247,13.7146986682236,1.84141954255288,2.82035481226701
13251,0.202618748182474,0.63741410459504,34.376228496347
13253,0.368815867077271,5.68176901122626,29.1152675806582
13257,37.6485415799383,2.67441822139852,1.46128815500473
13261,3.47853058250016,1.19915745803347,10.4323336958233
13263,5.98846475590727,1.88793379355949,6.17329510353455
13267,0.119875948192951,0.735793842734383,29.3052176173525
13271,0.0260627906612795,0.532572596798904,27.3574247068634
13273,1.65316925498482,1.0784189276577,12.8432084315879
13275,0.3068367180847,2.4061310922833,23.1310584560408
13277,0.051771924205903,0.663679105184074,20.0157352407457
13279,0.343471180914618,0.550158057661985,25.9051372007457
13283,1.5733087562473,0.907610353295516,16.9074388481134
13285,11.1298533639708,2.02908395028928,3.68277093290216
13287,0.051771924205903,0.663679105184074,20.0157352407457
13289,4.59980027255624,0.431974796057012,16.507608277893
13291,70.3744714158895,0.73044642104691,0.120776981961743
13293,5.6641282298611,1.5451407896464,6.12222443227577
13295,33.2032619104168,1.94988064294888,0.927150211042297
13297,13.7146986682236,1.84141954255288,2.82035481226701
13299,0.031814831841101,0.353785553756555,27.0065972306131
13303,1.5733087562473,0.907610353295516,16.9074388481134
13305,0.142714825876675,0.603154721662743,38.3977833265582
13311,55.2113479984482,0.416663926898605,0.0984124687940418
13313,35.1763257311765,1.84423502048606,0.728172369236674
13315,0.113042435640715,0.652244667457395,20.0923228216017
13317,1.70349654294137,1.90473829384277,14.6286869064379
13319,1.5733087562473,0.907610353295516,16.9074388481134
13321,1.65316925498482,1.0784189276577,12.8432084315879
16019,44.987408065471,1.43806879440821,2.08097745229844
16035,72.3525582435299,0.505798800128418,1.45241720156579
17019,0.992795314683391,0.649343856408863,0.418875123538068
17031,0.285630302201394,33.1933955925185,2.25383302878856
17043,0.285630302201394,33.1933955925185,2.25383302878856
17089,0.285630302201394,33.1933955925185,2.25383302878856
17093,0.285630302201394,33.1933955925185,2.25383302878856
17097,0.264511994021478,66.2968312483175,2.72676316601211
17101,6.14380308933231,1.71755882715077,1.08504099276857
17105,1.37817063478923,1.26580032792366,0.893146001232178
17109,5.25888872522745,2.0376511390197,2.46271709288478
17111,0.285630302201394,33.1933955925185,2.25383302878856
17113,1.63465310398002,1.36478544699655,0.949544312965972
17117,11.3044824404545,2.73056834511297,2.88936942807408
17119,11.3044824404545,2.73056834511297,2.88936942807408
17183,5.37366406125379,4.29033169880421,0.356401086408829
17197,0.285630302201394,33.1933955925185,2.25383302878856
17201,2.61358794047526,1.85540662022917,2.91074005265189
18007,1.4073216768119,0.720555320187672,0.678180503021323
18015,1.4073216768119,0.720555320187672,0.678180503021323
18023,1.77633774939939,0.76162518138249,0.472046596939324
18085,0.355961360328173,6.72183892795542,8.99728008491442
18099,0.669624877472343,10.3796307126308,4.46791796598548
21003,21.9630965022811,1.30347195667335,0.708577209178538
21005,30.3519824859783,1.00694060809603,0.423226195496923
21007,8.69022061885019,4.18598180517821,4.84980865853587
21009,29.3629826265474,1.81315359994373,0.366322780370815
21011,41.2167440880835,0.6117625404076,0.0386202868680834
21015,30.7237160619366,3.79228650995755,0.316063372466601
21017,36.4663727045416,0.493007789066288,0.0617368097017699
21021,35.0042062877503,1.14451032024547,0.271960634980649
21023,18.8105309286479,1.18301927344547,0.16591354640012
21027,14.5275395740715,2.18271903348893,1.86335035232415
21029,23.3159419791058,1.28554729243777,0.472353171102254
21033,19.7876318282959,3.17604990048306,1.7694053015609
21035,11.2488732059473,3.90443600279109,5.06969618474171
21037,45.151355475354,4.79370659580827,0.411751124985659
21041,47.4975744649093,3.57302075873484,0.640143987934608
21047,19.7876318282959,3.17604990048306,1.7694053015609
21049,37.6995021892312,0.632610699972716,0.0675010729157014
21055,8.69022061885019,4.18598180517821,4.84980865853587
21059,14.5275395740715,2.18271903348893,1.86335035232415
21061,21.9630965022811,1.30347195667335,0.708577209178538
21065,38.9103295523189,0.413175187472707,0.0260811755678987
21067,39.2994457248697,0.792076438339808,0.083926901998468
21069,33.993063781621,0.186740809098076,0.0251229690206097
21073,30.3519824859783,1.00694060809603,0.423226195496923
21075,1.44506188292952,10.2664441173905,16.3124614722293
21077,45.4410135782648,4.32277350761033,0.454949608012168
21079,35.0042062877503,1.14451032024547,0.271960634980649
21081,54.0533585310788,0.478574634381294,0.0595225063490674
21085,24.2115707902957,1.28172282403944,0.578067434704309
21093,24.2115707902957,1.28172282403944,0.578067434704309
21099,24.2115707902957,1.28172282403944,0.578067434704309
21101,8.4142045840597,2.09139708101661,2.10618027012882
21103,23.3159419791058,1.28554729243777,0.472353171102254
21107,11.5282406757991,3.06693223259554,2.3422873655005
21111,23.3159419791058,1.28554729243777,0.472353171102254
21113,37.6995021892312,0.632610699972716,0.0675010729157014
21117,36.0618841768901,1.69064133804034,0.219112292017662
21123,24.2115707902957,1.28172282403944,0.578067434704309
21141,22.2253280214585,1.09455495441321,0.367196749989017
21143,18.1105290288316,0.866606143030597,0.790449081328932
21145,8.69022061885019,4.18598180517821,4.84980865853587
21151,42.2156136465452,0.451051501133036,0.0349525616936225
21179,24.9753496659076,1.12059908511258,0.440032376193461
21181,41.2167440880835,0.6117625404076,0.0386202868680834
21185,23.3159419791058,1.28554729243777,0.472353171102254
21191,19.9938838176903,1.26855967840901,0.174868940291957
21199,41.8845519500531,1.7188788215523,0.0211280524448024
21219,25.9463234038259,1.17494260565154,0.475006983162968
22061,1.22933373468922,2.52910845721594,16.1875937068411
22067,0.153142765904202,2.63061242436731,15.2839685416275
22073,1.18061217639413,2.15334792147934,18.8011085934177
22085,0.979734553519638,3.69497154570342,16.972566595894
23001,16.9506946840964,14.5482825358061,9.1417994786138
23003,8.79655698619677,2.28479934926173,12.2786517709606
23005,11.183330727214,17.8324359863313,9.81756484634891
23007,16.9506946840964,14.5482825358061,9.1417994786138
23011,13.3273111956626,18.646987379537,9.16342988169069
23013,13.3273111956626,18.646987379537,9.16342988169069
23015,11.183330727214,17.8324359863313,9.81756484634891
23019,7.41582561319998,15.2645191078547,12.9458553016873
23023,11.183330727214,17.8324359863313,9.81756484634891
23025,10.934638983777,9.14218716450542,12.2065431299588
23031,11.183330727214,17.8324359863313,9.81756484634891
24001,59.8275409514417,0.929093654525003,0.0241982444608206
24003,5.20081985837385,31.9915529024427,7.84886441648277
24005,9.19094608626408,11.2439013212563,6.47155614152079
24009,9.697403375127,43.3803237655767,6.15593514633935
24011,0.137095547913074,1.66842352899704,18.6614030973328
24013,9.19094608626408,11.2439013212563,6.47155614152079
24015,6.45538087128277,8.94938332406942,13.2756590914509
24017,5.93247777764106,27.3850309798155,10.7514647581847
24019,0.00674453731689758,18.3861851246231,28.4739931379314
24021,9.60751724086367,13.9813092522841,6.40988837828372
24023,61.0669035215316,0.968756458502975,0.189653389028277
24025,9.19094608626408,11.2439013212563,6.47155614152079
24027,9.19094608626408,11.2439013212563,6.47155614152079
24029,0.731414364654943,36.0433289676163,11.6613798142867
24031,9.60751724086367,13.9813092522841,6.40988837828372
24033,9.60751724086367,13.9813092522841,6.40988837828372
24035,0.123013129922217,30.7919517136884,12.5882969075325
24037,3.99697028670262,26.7770450452971,14.081256800462
24039,0.0215846371010268,8.74688293931322,32.1968522456361
24041,2.77877797321324,28.287354749454,15.2984662092533
24043,29.3114955597095,0.922300060436735,0.946658755942179
24045,0.0119641661559401,10.0917453249794,33.7868908689039
24047,0.00852327732987878,25.3612515324349,32.2206119929786
24510,9.19094608626408,11.2439013212563,6.47155614152079
25001,1.60496480426738,59.2435769885775,4.02873483670712
25003,29.0938114864768,2.28919964320216,7.19490913084464
25007,1.74486137063785,36.3141437709315,2.89033855530689
25009,5.33963501554834,21.330461062478,11.5111795084581
25011,21.7745255023252,3.50660257186813,8.86853925941109
25013,21.7745255023252,3.50660257186813,8.86853925941109
25015,21.7745255023252,3.50660257186813,8.86853925941109
25017,5.33963501554834,21.330461062478,11.5111795084581
25019,1.74486137063785,36.3141437709315,2.89033855530689
25021,5.33963501554834,21.330461062478,11.5111795084581
25025,5.33963501554834,21.330461062478,11.5111795084581
26001,1.23626675755073,58.2997267933933,8.55517430053634
26005,1.15961809504739,38.7429513102483,7.17956998668341
26007,1.83938498957609,9.67172301991663,13.6087308939324
26009,5.39679199266609,29.1149909165742,8.08398626261211
26013,5.40927828671776,17.2223746102753,18.8150252092749
26015,1.06115608215714,13.6772621022542,10.318333102042
26017,0.475765469074087,11.5829416386787,12.478308804216
26021,0.634206017110317,26.0374463874066,6.69798013565425
26023,0.255377365243939,2.59193460638042,15.3545088135498
26025,0.810385624714466,1.38810958856484,16.5162201235571
26037,1.00961558778388,1.84048460824943,12.2771819735435
26055,3.38834170518775,39.6910739575418,8.76714329536876
26069,0.475765469074087,11.5829416386787,12.478308804216
26077,1.06115608215714,13.6772621022542,10.318333102042
26081,1.26590921922098,19.2497627542977,9.57108103647117
26091,0.524883467554464,6.50869485655096,8.37228592796546
26093,1.32080726376597,3.07928220814683,17.1378256201651
26099,0.533095814476363,13.7661334733782,8.6919985380886
26103,16.8047982551799,2.42422430800502,3.34788067196748
26105,2.94367815520217,37.120403861667,8.37843815868225
26111,0.141856767743626,1.23756451418273,23.9141802289046
26115,0.208381080517413,33.8559150781631,4.54959599633395
26117,1.26590921922098,19.2497627542977,9.57108103647117
26119,0.647399609419004,5.25676657188616,41.5323051825308
26121,1.61325456057972,39.0448154553755,7.06737715468719
26123,1.26590921922098,19.2497627542977,9.57108103647117
26125,0.533095814476363,13.7661334733782,8.6919985380886
26139,1.26590921922098,19.2497627542977,9.57108103647117
26143,0.883342580393793,8.38427843570495,28.0691384346925
26145,0.455927622824585,8.96396788335862,12.3461452085898
26147,0.533095814476363,13.7661334733782,8.6919985380886
26149,0.816746003267418,2.61266459951654,13.8140772512164
26151,0.533095814476363,13.7661334733782,8.6919985380886
26153,1.00533655043175,39.6361254823378,26.5214219207339
26155,1.03189461970359,1.73507892713038,13.1488627483013
26161,0.591161552570189,8.44617381217012,9.2307505406825
27057,1.24211287626717,7.69728759233283,20.747552573038
33001,29.6439075643687,6.5243562318793,7.16746391047594
33003,5.33963501554834,21.330461062478,11.5111795084581
33005,31.3563171576,2.35375844621585,7.00693742076915
33007,34.6575235060356,3.70136649278153,5.51843715102458
33009,41.7548377068421,2.60829166064792,4.64974308531494
33013,24.5712369277415,6.53984336056942,8.55440394948469
33019,41.7548377068421,2.60829166064792,4.64974308531494
34001,0.0185829769144511,16.4713270587851,33.456403882479
34005,0.252201240719702,1.93855316891756,30.376428250951
34007,6.45538087128277,8.94938332406942,13.2756590914509
34009,0.0837168170035766,26.3975592749715,23.7094965427415
34011,0.137343599120955,6.69169382500412,31.9352149361933
34015,6.45538087128277,8.94938332406942,13.2756590914509
34021,7.08218414893665,8.30957220433369,12.1671748254126
34029,0.242739652431765,23.8870963462508,21.9860808455315
34033,0.233730053992863,10.0134035629039,29.6902443142124
34041,24.5867630328582,1.75274525210326,8.51430597343861
36001,33.533021332489,2.18386060966648,6.64448426195643
36003,31.5350637402452,3.75616383446612,3.08447154730602
36007,31.088087533662,1.97556107783139,3.52964046636912
36009,31.5350637402452,3.75616383446612,3.08447154730602
36011,12.4388780138208,17.1997605664544,5.94010091752118
36013,18.5931513506736,12.6025239098969,3.33482526401894
36015,31.4804677204877,2.32112838237828,2.50058496143324
36017,31.088087533662,1.97556107783139,3.52964046636912
36019,22.4935490352532,6.65504785070435,6.8622904505535
36021,31.0629452020578,2.16768867628475,6.70825320985419
36023,20.8163588959656,3.83324971537126,5.68339528399279
36025,31.088087533662,1.97556107783139,3.52964046636912
36027,27.9358200737185,6.7046593590202,6.44315175033155
36029,6.58417524896775,21.9196961856113,6.36880879295231
36031,38.0424109314476,3.16737429587338,5.87087144365558
36033,11.1093041535835,8.9346040261127,10.1164530005813
36035,29.7195464282657,2.82259630413182,6.23406022541117
36039,31.0629452020578,2.16768867628475,6.70825320985419
36041,38.0424109314476,3.16737429587338,5.87087144365558
36043,20.7742267570654,3.26159798523316,6.79702943694718
36045,5.13772476432047,1.36292512072289,8.87183685312222
36049,5.81352944012749,18.0098293934588,9.43143205759597
36053,11.182780138369,14.520490772607,6.86764349367962
36055,7.99185931797865,2.8048948837723,8.69025758515803
36057,31.9779680939039,2.45935171268747,6.35073441506366
36061,8.99847585111067,17.3487860852875,8.9116913220788
36063,3.79113309439054,1.69082557914165,11.1362429959089
36065,20.7742267570654,3.26159798523316,6.79702943694718
36067,11.182780138369,14.520490772607,6.86764349367962
36069,7.99185931797865,2.8048948837723,8.69025758515803
36071,27.9358200737185,6.7046593590202,6.44315175033155
36073,5.32275149422399,26.8206984218592,6.92065488263604
36075,10.0722708257542,9.94815833322464,8.297392206888
36077,30.9814440496238,1.45835818927444,4.55913009503326
36083,33.533021332489,2.18386060966648,6.64448426195643
36085,8.99847585111067,17.3487860852875,8.9116913220788
36089,5.2398775601558,6.48317771469218,12.7532623562717
36091,33.533021332489,2.18386060966648,6.64448426195643
36093,33.533021332489,2.18386060966648,6.64448426195643
36095,33.533021332489,2.18386060966648,6.64448426195643
36097,31.2579473434641,2.17456025505788,2.64671792441155
36101,31.2579473434641,2.17456025505788,2.64671792441155
36105,8.99847585111067,17.3487860852875,8.9116913220788
36107,31.088087533662,1.97556107783139,3.52964046636912
36109,21.6794513798086,3.68426097938419,3.79313525331444
36111,40.1655765816061,2.4613967280865,6.93604261779557
36113,38.0424109314476,3.16737429587338,5.87087144365558
36115,34.1558552060104,1.67427676659023,6.43640653177075
36121,31.5350637402452,3.75616383446612,3.08447154730602
37009,43.7889468772248,1.32069862327846,0.349350044462655
37013,0.0865079955039789,14.2015452797008,24.015270727397
37025,10.9262839776867,1.83429629792889,1.99687959976655
37031,0.0195802013931037,29.7799909251485,27.9794030529323
37035,35.8567776046117,1.46772267738498,0.551780312779262
37043,61.5966605177359,2.03274736175217,0.367865058823816
37045,26.4415306209973,1.36312572226598,1.13404411141548
37047,0.206481011756958,7.90586857540912,11.0950703158915
37049,0.0416806061599835,19.3899477711089,26.8514891534785
37051,1.58854712778814,1.15556155974308,18.0297919906395
37053,0.583691309963096,15.9677757172141,26.8061380660223
37055,0.0247700616145577,73.3187715938343,20.5692872313259
37057,22.4499150606723,1.50684101919136,0.527762502460156
37061,0.0407019391727952,1.09044459795884,21.6930610045924
37065,0.873428369946952,2.05699656324138,16.0278680334216
37067,22.4499150606723,1.50684101919136,0.527762502460156
37077,3.92012322628323,1.92621537286541,5.13767107461504
37081,14.8262231089183,1.51645544232038,0.965251856053496
37083,1.15903654947795,1.94710724596676,13.8353533378848
37105,3.44727201914191,1.55105887898952,9.35256862635906
37109,10.9262839776867,1.83429629792889,1.99687959976655
37113,61.5966605177359,2.03274736175217,0.367865058823816
37119,10.9262839776867,1.83429629792889,1.99687959976655
37123,2.99428673998929,1.08023058852109,15.0357015429937
37145,3.92012322628323,1.92621537286541,5.13767107461504
37149,29.5967871267251,2.10552372853152,1.5198575083788
37151,14.8262231089183,1.51645544232038,0.965251856053496
37157,14.8262231089183,1.51645544232038,0.965251856053496
37159,10.9262839776867,1.83429629792889,1.99687959976655
37161,36.8654428210097,1.21819785980633,0.986393415296669
37163,1.78461738556777,1.1968913635252,18.112242126943
37165,2.03312787535175,1.01320246807118,21.7658900052655
37167,5.18515738042853,1.75907217962743,4.28572198314159
37169,22.4499150606723,1.50684101919136,0.527762502460156
